phone_id,name,price,brand_id,os_id,ratings_count,url
90,ANTSHARE IP68 Waterproof Case for Samsung Galaxy S26 Ultra [2026] - MagSafe Compatible Built-in Screen/Lens Protector - Shockproof Full Body Protection for Swimming/Outdoor Black/Clear,314.0,9,4,10396,https://www.amazon.com/ANTSHARE-Waterproof-Samsung-Galaxy-Built/dp/B0GF1K33N5/ref=sxin_33_pa_sp_search_thematic_sspa?content-id=amzn1.sym.a6b4529a-c41f-4cb8-b893-3e18e4cfe667%3Aamzn1.sym.a6b4529a-c41f-4cb8-b893-3e18e4cfe667&cv_ct_cx=samsung+phone&keywords=samsung+phone&pd_rd_i=B0GF1K33N5&pd_rd_r=2f46225c-d7d4-400b-b311-c58d565f3df8&pd_rd_w=nhKHI&pd_rd_wg=MehRo&pf_rd_p=a6b4529a-c41f-4cb8-b893-3e18e4cfe667&pf_rd_r=JNF57XHYWF54BZA428ZG&qid=1781450894&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-65-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons&aref=DbnlseDxXf&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM&psc=1
91,Samsung Galaxy A05 A065M 64GB Dual-SIM GSM Unlocked Android Smartphone (Latin America Version) - Black,364.0,1,14,731,https://www.amazon.com/Samsung-Dual-SIM-Unlocked-Android-Smartphone/dp/B0CRWT7WF1/ref=sr_1_84?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
92,Samsung Galaxy S25 Ultra 5G SM-S938B/DS 256GB 12GB Dual SIM Factory Unlocked GSM Smartphone 6.9 120Hz AMOLED Display 200MP Camera - International Version (Titanium Silver Blue),820.0,1,9,250,https://www.amazon.com/Samsung-SM-S938B-Factory-Unlocked-Smartphone/dp/B0DSLVCPQB/ref=sr_1_83?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
93,Samsung Galaxy A20 32GB Black - Unlocked (Renewed),643.0,1,12,1201,https://www.amazon.com/Samsung-Unlocked-Android-Smartphone-Renewed/dp/B088XZFKJ5/ref=sr_1_82?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
94,Samsung Galaxy S22 5G US Version 128GB Bora Purple - Unlocked (Renewed),428.0,1,20,329,https://www.amazon.com/Samsung-Galaxy-Version-128GB-Purple/dp/B0BFSZVRN8/ref=sr_1_81?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
95,Samsung Galaxy S25 Edge 256GB Titanium Jet Black - Unlocked (Renewed),947.0,1,21,577,https://www.amazon.com/Samsung-S25-Edge-Smartphone-Manufacturer/dp/B0FHJ65TGS/ref=sr_1_80?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung%2Bphone&qid=1781450894&th=1
96,Samsung Galaxy S22 Ultra 5G 256GB Phantom Black - Unlocked (Renewed),771.0,1,7,1205,https://www.amazon.com/Galaxy-S22-Ultra-Unlocked-SM-S908U1/dp/B0B5Y5H47D/ref=sr_1_79?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
97,Samsung Galaxy S25 Ultra 5G SM-S938B/DS 256GB 12GB Dual SIM Factory Unlocked GSM Smartphone 6.9 120Hz AMOLED Display 200MP Camera - International Version (Titanium Gray),362.0,1,9,42,https://www.amazon.com/Samsung-SM-S938B-DS-Unlocked-Smartphone/dp/B0F2GZW9BL/ref=sr_1_78?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
98,Samsung Galaxy A36 5G A Series 128GB Unlocked Android Smartphone AMOLED Display Rugged Design 5G Connectivity Affordable Performance US Version 2025 US 1 Yr Warranty Awesome Black,438.0,1,22,741,https://www.amazon.com/Samsung-A36-Smartphone-Connectivity-Performance/dp/B0DXHPNPYX/ref=sr_1_77?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung%2Bphone&qid=1781450894&th=1
99,LUNAR Eclipse L1 5G Unlocked Phone 6.79 5000mAh 128GB Android 14 | 50MP Camera | 18W Fast Charging | AT&T/T-Mobile/Cricket & More Compatible | Not Verizon | No NFC,798.0,13,10,75,https://www.amazon.com/LUNAR-Eclipse-L1-Unlocked-Charging/dp/B0DLHNSJKJ/ref=sr_1_76_sspa?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
100,WWT 26 Ultra Unlocked PhoneAndroid 15 12+512GB SmartphoneBuilt in Pen The PhoneCell Phone Battery 7000mAh 6.99 HD ScreenDual SIM/5G/Face ID/Fingerprint Lock/GPS (Rose Gold 12+512GB),892.0,14,10,2,https://www.amazon.com/WWT-26-Ultra-Smartphone-Fingerprint/dp/B0G8M9MHTH/ref=sr_1_75_sspa?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung%2Bphone&qid=1781450894&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&th=1
101,Samsung Galaxy S22 5G US Version 128GB Pink Gold - Unlocked (Renewed),691.0,1,7,2583,https://www.amazon.com/SAMSUNG-Galaxy-S22-Version-128GB/dp/B09V9Z1WLN/ref=sr_1_74?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung%2Bphone&qid=1781450894&th=1
102,[Activation Promotion] Tracfone Samsung A15 5G Locked Prepaid Smartphone 64GB Black - Includes $20 Unlimited Talk Text & 4GB Data 30-Day Plan,974.0,4,10,362,https://www.amazon.com/TracFone-Activation-Promotion-Smartphone-64GB/dp/B0F7M42H2K/ref=sr_1_73?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
103,Samsung Galaxy S24+ Plus 5G US Version 512GB Onyx Black - Unlocked (Renewed),718.0,1,7,68,https://www.amazon.com/SAMSUNG-Galaxy-S24-Version-512GB/dp/B0D2RXT37G/ref=sr_1_72?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
104,Samsung Galaxy S21 5G US Version 128GB Phantom Gray - Unlocked (Renewed),588.0,1,7,8261,https://www.amazon.com/Samsung-Galaxy-S21-5G-Version/dp/B08VLMQ3KS/ref=sr_1_71?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
105,Samsung Galaxy A14 5G 64GB + 4GB RAM Black - Unlocked (GSM Only) (Renewed),678.0,1,7,949,https://www.amazon.com/Samsung-Factory-Unlocked-Android-Smartphone/dp/B0C8FR2XHJ/ref=sr_1_70?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
106,Tracfone Samsung Galaxy A26 5G 128GB Storage | 6.7” FHD+ 120Hz Super AMOLED Display | 50MP OIS Camera | 5000mAh Battery | Tracfone Locked | Prepaid Smartphone - Black,789.0,4,9,51,https://www.amazon.com/Tracfone-Samsung-Storage-Display-Smartphone/dp/B0G1B3BHNH/ref=sr_1_69?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
107,Samsung Galaxy S22 5G 128GB Phantom Black - Unlocked (Renewed),530.0,1,7,2589,https://www.amazon.com/Samsung-Smartphone-Unlocked-Brightest-Processor/dp/B09V5LDZQ4/ref=sr_1_68?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
108,SAMSUNG Galaxy A16 5G Dual SIM (128GB 2025) 6.7 90Hz AMOLED Water Resistant 8Core 50MP Camera (Factory Unlocked International Model for GSM Global) A166M/DS Blue Black,340.0,1,16,652,https://www.amazon.com/SAMSUNG-Resistant-Factory-Unlocked-International/dp/B0DT1KMCXP/ref=sr_1_67?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
109,BAOWU 16 Ultra Unlocked Phone 6.99inch Cell Phone with Android 14 16GB+1TB 7000mAh Long Battery Life HD Screen Smartphone with Dual SIM Fingerprint Lock Face ID Photos 5G Phone (Gray),327.0,15,10,7,https://www.amazon.com/BAOWU-Unlocked-6-99inch-Smartphone-Fingerprint/dp/B0F5P51WPT/ref=sr_1_66_sspa?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung%2Bphone&qid=1781450894&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&th=1
110,Fadnou S25 Ultra Unlocked Cell Phone Built in Pen Smartphone Battery 7000mAh 6.99 HD Screen Unlocked Phones 16+512GB 5G The Phone Android 14 Face ID/Fingerprint Lock/GPS (Gray),434.0,16,10,12,https://www.amazon.com/Fadnou-I25-Ultra-Unlocked-Smartphone/dp/B0DSQ96K84/ref=sr_1_65_sspa?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung%2Bphone&qid=1781450894&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&th=1
111,Samsung Galaxy Z Flip 5 5G US Version 256GB Graphite - Unlocked (Renewed),500.0,1,7,291,https://www.amazon.com/SAMSUNG-Galaxy-Unlocked-Smartphone-Graphite/dp/B0CN556RQ4/ref=sr_1_64?dib=eyJ2IjoiMSJ9.07lmXsOfDyfuWLSDJ5r8JKDx57JLox5eP8XK6ewpgyaPeIG8OIj5ssizBdfD0-cpA9_AwBq7rdCKXYv2LwQ7T1pE27TUXshDJ60M1qv-quzbkbnKXGTMuhhbQimBMGhBgnABgRV7q0BfPWFIBHGzsCjQZgVoEbmV1tvbxifGDKA7GepSkxcWin49N1cplUQweJw_MLjk4EVxnTb5F9u_z7CwkHMWxJ9eDcbGT7AeVPQ.mJlusBBkLdoN9HadLVv8_JfJKjL1ATLcKoDxHjfWuDA&dib_tag=se&keywords=samsung+phone&qid=1781450890
112,Motorola Moto G Stylus 5G | 2024 | Unlocked | Made for US 8/128GB | 50MP Camera | Caramel Latte,332.0,11,10,3052,https://www.amazon.com/Motorola-Stylus-Unlocked-Camera-Caramel/dp/B0FNS5XW5W/ref=sr_1_63?dib=eyJ2IjoiMSJ9.07lmXsOfDyfuWLSDJ5r8JKDx57JLox5eP8XK6ewpgyaPeIG8OIj5ssizBdfD0-cpA9_AwBq7rdCKXYv2LwQ7T1pE27TUXshDJ60M1qv-quzbkbnKXGTMuhhbQimBMGhBgnABgRV7q0BfPWFIBHGzsCjQZgVoEbmV1tvbxifGDKA7GepSkxcWin49N1cplUQweJw_MLjk4EVxnTb5F9u_z7CwkHMWxJ9eDcbGT7AeVPQ.mJlusBBkLdoN9HadLVv8_JfJKjL1ATLcKoDxHjfWuDA&dib_tag=se&keywords=samsung%2Bphone&qid=1781450890&th=1
113,Samsung Galaxy S24 FE 128GB - Unlocked (Renewed) | Renewed,347.0,1,7,439,https://www.amazon.com/Galaxy-S24-FE-Unlocked-Smartphone/dp/B0DQR1HKBR/ref=sr_1_62?dib=eyJ2IjoiMSJ9.07lmXsOfDyfuWLSDJ5r8JKDx57JLox5eP8XK6ewpgyaPeIG8OIj5ssizBdfD0-cpA9_AwBq7rdCKXYv2LwQ7T1pE27TUXshDJ60M1qv-quzbkbnKXGTMuhhbQimBMGhBgnABgRV7q0BfPWFIBHGzsCjQZgVoEbmV1tvbxifGDKA7GepSkxcWin49N1cplUQweJw_MLjk4EVxnTb5F9u_z7CwkHMWxJ9eDcbGT7AeVPQ.mJlusBBkLdoN9HadLVv8_JfJKjL1ATLcKoDxHjfWuDA&dib_tag=se&keywords=samsung+phone&qid=1781450890
114,Samsung Galaxy S21 FE 5G US Version 128GB Gray - Unlocked (Renewed),802.0,1,7,3296,https://www.amazon.com/Samsung-Galaxy-S21-FE-Intelligent/dp/B09SHJGLNN/ref=sr_1_61?dib=eyJ2IjoiMSJ9.07lmXsOfDyfuWLSDJ5r8JKDx57JLox5eP8XK6ewpgyaPeIG8OIj5ssizBdfD0-cpA9_AwBq7rdCKXYv2LwQ7T1pE27TUXshDJ60M1qv-quzbkbnKXGTMuhhbQimBMGhBgnABgRV7q0BfPWFIBHGzsCjQZgVoEbmV1tvbxifGDKA7GepSkxcWin49N1cplUQweJw_MLjk4EVxnTb5F9u_z7CwkHMWxJ9eDcbGT7AeVPQ.mJlusBBkLdoN9HadLVv8_JfJKjL1ATLcKoDxHjfWuDA&dib_tag=se&keywords=samsung%2Bphone&qid=1781450890&th=1
115,Samsung Galaxy A12 32GB + 3GB RAM Black - Unlocked (Renewed),706.0,1,7,2320,https://www.amazon.com/Samsung-Galaxy-A12-Unlocked-T-Mobile/dp/B0991J62ZY/ref=sr_1_60?dib=eyJ2IjoiMSJ9.07lmXsOfDyfuWLSDJ5r8JKDx57JLox5eP8XK6ewpgyaPeIG8OIj5ssizBdfD0-cpA9_AwBq7rdCKXYv2LwQ7T1pE27TUXshDJ60M1qv-quzbkbnKXGTMuhhbQimBMGhBgnABgRV7q0BfPWFIBHGzsCjQZgVoEbmV1tvbxifGDKA7GepSkxcWin49N1cplUQweJw_MLjk4EVxnTb5F9u_z7CwkHMWxJ9eDcbGT7AeVPQ.mJlusBBkLdoN9HadLVv8_JfJKjL1ATLcKoDxHjfWuDA&dib_tag=se&keywords=samsung+phone&qid=1781450890
116,Samsung Galaxy S23 FE 5G US Version 128GB Black - Unlocked (Renewed),873.0,1,7,951,https://www.amazon.com/Samsung-Galaxy-Version-128GB-Black/dp/B0CRPQ8W8X/ref=sr_1_59?dib=eyJ2IjoiMSJ9.07lmXsOfDyfuWLSDJ5r8JKDx57JLox5eP8XK6ewpgyaPeIG8OIj5ssizBdfD0-cpA9_AwBq7rdCKXYv2LwQ7T1pE27TUXshDJ60M1qv-quzbkbnKXGTMuhhbQimBMGhBgnABgRV7q0BfPWFIBHGzsCjQZgVoEbmV1tvbxifGDKA7GepSkxcWin49N1cplUQweJw_MLjk4EVxnTb5F9u_z7CwkHMWxJ9eDcbGT7AeVPQ.mJlusBBkLdoN9HadLVv8_JfJKjL1ATLcKoDxHjfWuDA&dib_tag=se&keywords=samsung+phone&qid=1781450890
117,Samsung Electronics Samsung Galaxy S21 Ultra 5G | Factory Unlocked Android Cell Phone | US Version 5G Smartphone | Pro-Grade Camera 108MP High Res | 128GB Black (SM-G998UZKAXAA) (Renewed),398.0,1,7,3935,https://www.amazon.com/Electronics-Unlocked-Smartphone-Pro-Grade-SM-G998UZKAXAA/dp/B08VL1Q7Z1/ref=sr_1_58?dib=eyJ2IjoiMSJ9.07lmXsOfDyfuWLSDJ5r8JKDx57JLox5eP8XK6ewpgyaPeIG8OIj5ssizBdfD0-cpA9_AwBq7rdCKXYv2LwQ7T1pE27TUXshDJ60M1qv-quzbkbnKXGTMuhhbQimBMGhBgnABgRV7q0BfPWFIBHGzsCjQZgVoEbmV1tvbxifGDKA7GepSkxcWin49N1cplUQweJw_MLjk4EVxnTb5F9u_z7CwkHMWxJ9eDcbGT7AeVPQ.mJlusBBkLdoN9HadLVv8_JfJKjL1ATLcKoDxHjfWuDA&dib_tag=se&keywords=samsung%2Bphone&qid=1781450890&th=1
118,Samsung Galaxy A36 5G 2025 | 128GB Dual SIM | 6.7 120Hz AMOLED IP67 Water Resistant Android 15 | International Model Factory Unlocked for T-Mobile & Global | 25W Fast Charger Bundle (Black),983.0,1,9,25,https://www.amazon.com/SAMSUNG-Resistant-International-Unlocked-T-Mobile/dp/B0F49BNZL7/ref=sr_1_57?dib=eyJ2IjoiMSJ9.07lmXsOfDyfuWLSDJ5r8JKDx57JLox5eP8XK6ewpgyaPeIG8OIj5ssizBdfD0-cpA9_AwBq7rdCKXYv2LwQ7T1pE27TUXshDJ60M1qv-quzbkbnKXGTMuhhbQimBMGhBgnABgRV7q0BfPWFIBHGzsCjQZgVoEbmV1tvbxifGDKA7GepSkxcWin49N1cplUQweJw_MLjk4EVxnTb5F9u_z7CwkHMWxJ9eDcbGT7AeVPQ.mJlusBBkLdoN9HadLVv8_JfJKjL1ATLcKoDxHjfWuDA&dib_tag=se&keywords=samsung+phone&qid=1781450890
119,SAMSUNG Galaxy S25 Ultra SM-S938B/DS 256GB 12GB RAM AI Smartphone Factory Unlocked Global Model - Titanium Black,846.0,1,7,183,https://www.amazon.com/SAMSUNG-SM-S938B-Smartphone-Factory-Unlocked/dp/B0DVB31XRZ/ref=sr_1_56?dib=eyJ2IjoiMSJ9.07lmXsOfDyfuWLSDJ5r8JKDx57JLox5eP8XK6ewpgyaPeIG8OIj5ssizBdfD0-cpA9_AwBq7rdCKXYv2LwQ7T1pE27TUXshDJ60M1qv-quzbkbnKXGTMuhhbQimBMGhBgnABgRV7q0BfPWFIBHGzsCjQZgVoEbmV1tvbxifGDKA7GepSkxcWin49N1cplUQweJw_MLjk4EVxnTb5F9u_z7CwkHMWxJ9eDcbGT7AeVPQ.mJlusBBkLdoN9HadLVv8_JfJKjL1ATLcKoDxHjfWuDA&dib_tag=se&keywords=samsung+phone&qid=1781450890
