name,price,brand,operating_system,ram,cpu_model,cpu_speed,ratings_count,url
Samsung Galaxy A32 5G (64GB 4GB) 6.5 90Hz Display 48MP Quad Camera All Day Battery GSM (T-Mobile Unlocked for AT&T Metro Global) 4G LTE A326U (Awesome Black),,Samsung,Android 11.0,64 GB,Allwinner A31,2 GHz,(89),https://www.amazon.com/Samsung-Display-Battery-T-Mobile-Unlocked/dp/B09B19KMZY/ref=sr_1_86_sspa?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1
OtterBox Samsung Galaxy S25+ and S24+ Defender Series Case - Black,,OtterBox,,,,,(3737),https://www.amazon.com/OtterBox-Samsung-Galaxy-Defender-Case/dp/B0DP3G2T9J/ref=sr_1_85_sspa?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung%2Bphone&qid=1781450894&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&th=1
for Samsung Galaxy S24 Ultra CaseCompatible with Magsafe [Wireless Charging]with 360°Rotatable Magnetic Ring StandMatte Translucent Slim Soft Edge Phone KickstandBlack,,YOOVEI,,,,,(247),https://www.amazon.com/YOOVEI-Compatible-360%C2%B0Rotatable-Translucent-Kickstand/dp/B0DDC1HH8B/ref=sxin_33_pa_sp_search_thematic_sspa?content-id=amzn1.sym.a6b4529a-c41f-4cb8-b893-3e18e4cfe667%3Aamzn1.sym.a6b4529a-c41f-4cb8-b893-3e18e4cfe667&cv_ct_cx=samsung%2Bphone&keywords=samsung%2Bphone&pd_rd_i=B0DDC1HH8B&pd_rd_r=2f46225c-d7d4-400b-b311-c58d565f3df8&pd_rd_w=nhKHI&pd_rd_wg=MehRo&pf_rd_p=a6b4529a-c41f-4cb8-b893-3e18e4cfe667&pf_rd_r=JNF57XHYWF54BZA428ZG&qid=1781450894&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-69-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons&aref=9nXHKijZEJ&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM&th=1
Motorola razr+ | 2023 | Unlocked | Made for US 8/256 | 32 MPCamera |Blue,,Motorola,Android 13.0,8 GB,Snapdragon,2.2 GHz,(890),https://www.amazon.com/Motorola-razr-Unlocked-MPCamera-73-95x170-83x6-99mm/dp/B0C2X87QW4/ref=sxin_33_pa_sp_search_thematic_sspa?content-id=amzn1.sym.a6b4529a-c41f-4cb8-b893-3e18e4cfe667%3Aamzn1.sym.a6b4529a-c41f-4cb8-b893-3e18e4cfe667&cv_ct_cx=samsung+phone&keywords=samsung+phone&pd_rd_i=B0C2X87QW4&pd_rd_r=2f46225c-d7d4-400b-b311-c58d565f3df8&pd_rd_w=nhKHI&pd_rd_wg=MehRo&pf_rd_p=a6b4529a-c41f-4cb8-b893-3e18e4cfe667&pf_rd_r=JNF57XHYWF54BZA428ZG&qid=1781450894&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-68-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons&aref=1eAOXfFLLK&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM&psc=1
SURITCH for Samsung Galaxy S26 Plus Phone Case Magnetic Protective Cover with Camera Cover & Adjustable Metal Kickstand for Galaxy S26 Plus -Black,,SURITCH,,,,,(3459),https://www.amazon.com/SURITCH-Samsung-Galaxy-S26-Plus/dp/B0GJ8VX66H/ref=sxin_33_pa_sp_search_thematic_sspa?content-id=amzn1.sym.a6b4529a-c41f-4cb8-b893-3e18e4cfe667%3Aamzn1.sym.a6b4529a-c41f-4cb8-b893-3e18e4cfe667&cv_ct_cx=samsung%2Bphone&keywords=samsung%2Bphone&pd_rd_i=B0GJ8VX66H&pd_rd_r=2f46225c-d7d4-400b-b311-c58d565f3df8&pd_rd_w=nhKHI&pd_rd_wg=MehRo&pf_rd_p=a6b4529a-c41f-4cb8-b893-3e18e4cfe667&pf_rd_r=JNF57XHYWF54BZA428ZG&qid=1781450894&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-67-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons&aref=H6cu0TxqTM&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM&th=1
SUPCASE for Samsung Galaxy S26 Ultra Case with Stand & Belt-Clip (Unicorn Beetle Pro) [2 Tempered Glass Screen Protectors & Front Frame] Military-Grade Protective Phone Case for S26 Ultra Black,,SUPCASE,,,,,(3108),https://www.amazon.com/SUPCASE-Belt-Clip-Protectors-Military-Grade-Protective/dp/B0G5YVD787/ref=sxin_33_pa_sp_search_thematic_sspa?content-id=amzn1.sym.a6b4529a-c41f-4cb8-b893-3e18e4cfe667%3Aamzn1.sym.a6b4529a-c41f-4cb8-b893-3e18e4cfe667&cv_ct_cx=samsung%2Bphone&keywords=samsung%2Bphone&pd_rd_i=B0G5YVD787&pd_rd_r=2f46225c-d7d4-400b-b311-c58d565f3df8&pd_rd_w=nhKHI&pd_rd_wg=MehRo&pf_rd_p=a6b4529a-c41f-4cb8-b893-3e18e4cfe667&pf_rd_r=JNF57XHYWF54BZA428ZG&qid=1781450894&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-66-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons&aref=K4Dt87xX3z&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM&th=1
ANTSHARE IP68 Waterproof Case for Samsung Galaxy S26 Ultra [2026] - MagSafe Compatible Built-in Screen/Lens Protector - Shockproof Full Body Protection for Swimming/Outdoor Black/Clear,,ANTSHARE,,,,,(10396),https://www.amazon.com/ANTSHARE-Waterproof-Samsung-Galaxy-Built/dp/B0GF1K33N5/ref=sxin_33_pa_sp_search_thematic_sspa?content-id=amzn1.sym.a6b4529a-c41f-4cb8-b893-3e18e4cfe667%3Aamzn1.sym.a6b4529a-c41f-4cb8-b893-3e18e4cfe667&cv_ct_cx=samsung+phone&keywords=samsung+phone&pd_rd_i=B0GF1K33N5&pd_rd_r=2f46225c-d7d4-400b-b311-c58d565f3df8&pd_rd_w=nhKHI&pd_rd_wg=MehRo&pf_rd_p=a6b4529a-c41f-4cb8-b893-3e18e4cfe667&pf_rd_r=JNF57XHYWF54BZA428ZG&qid=1781450894&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-65-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons&aref=DbnlseDxXf&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM&psc=1
Samsung Galaxy A05 A065M 64GB Dual-SIM GSM Unlocked Android Smartphone (Latin America Version) - Black,,Samsung,Android 13.0,4 GB,,,(731),https://www.amazon.com/Samsung-Dual-SIM-Unlocked-Android-Smartphone/dp/B0CRWT7WF1/ref=sr_1_84?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
Samsung Galaxy S25 Ultra 5G SM-S938B/DS 256GB 12GB Dual SIM Factory Unlocked GSM Smartphone 6.9 120Hz AMOLED Display 200MP Camera - International Version (Titanium Silver Blue),,Samsung,Android 15,12 GB,Snapdragon 8 Elite,4470 MHz,(250),https://www.amazon.com/Samsung-SM-S938B-Factory-Unlocked-Smartphone/dp/B0DSLVCPQB/ref=sr_1_83?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
Samsung Galaxy A20 32GB Black - Unlocked (Renewed),,Samsung,Android 9.0,3 GB,Snapdragon,1.6 GHz,(1201),https://www.amazon.com/Samsung-Unlocked-Android-Smartphone-Renewed/dp/B088XZFKJ5/ref=sr_1_82?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
Samsung Galaxy S22 5G US Version 128GB Bora Purple - Unlocked (Renewed),,Samsung,"Android 12,Android",8 GB,Snapdragon,2.5 GHz,(329),https://www.amazon.com/Samsung-Galaxy-Version-128GB-Purple/dp/B0BFSZVRN8/ref=sr_1_81?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
Samsung Galaxy S25 Edge 256GB Titanium Jet Black - Unlocked (Renewed),,Samsung,"Android 15, One UI 7",12 GB,Snapdragon 8 Elite,4.47 GHz,(577),https://www.amazon.com/Samsung-S25-Edge-Smartphone-Manufacturer/dp/B0FHJ65TGS/ref=sr_1_80?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung%2Bphone&qid=1781450894&th=1
Samsung Galaxy S22 Ultra 5G 256GB Phantom Black - Unlocked (Renewed),,Samsung,Android,12 GB,Snapdragon,2.5 GHz,(1205),https://www.amazon.com/Galaxy-S22-Ultra-Unlocked-SM-S908U1/dp/B0B5Y5H47D/ref=sr_1_79?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
Samsung Galaxy S25 Ultra 5G SM-S938B/DS 256GB 12GB Dual SIM Factory Unlocked GSM Smartphone 6.9 120Hz AMOLED Display 200MP Camera - International Version (Titanium Gray),,Samsung,Android 15,12 GB,A-Series,4470 MHz,(42),https://www.amazon.com/Samsung-SM-S938B-DS-Unlocked-Smartphone/dp/B0F2GZW9BL/ref=sr_1_78?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
Samsung Galaxy A36 5G A Series 128GB Unlocked Android Smartphone AMOLED Display Rugged Design 5G Connectivity Affordable Performance US Version 2025 US 1 Yr Warranty Awesome Black,,Samsung,"Android 14, ONE UI 6.0",6 GB,Others,"1.8, 2.4 GHz",(741),https://www.amazon.com/Samsung-A36-Smartphone-Connectivity-Performance/dp/B0DXHPNPYX/ref=sr_1_77?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung%2Bphone&qid=1781450894&th=1
LUNAR Eclipse L1 5G Unlocked Phone 6.79 5000mAh 128GB Android 14 | 50MP Camera | 18W Fast Charging | AT&T/T-Mobile/Cricket & More Compatible | Not Verizon | No NFC,,LUNAR,Android 14,4 GB,MediaGX,2.2 GHz,(75),https://www.amazon.com/LUNAR-Eclipse-L1-Unlocked-Charging/dp/B0DLHNSJKJ/ref=sr_1_76_sspa?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
WWT 26 Ultra Unlocked PhoneAndroid 15 12+512GB SmartphoneBuilt in Pen The PhoneCell Phone Battery 7000mAh 6.99 HD ScreenDual SIM/5G/Face ID/Fingerprint Lock/GPS (Rose Gold 12+512GB),,WWT,Android 14,512 GB,Snapdragon S5,3.2 GHz,(2),https://www.amazon.com/WWT-26-Ultra-Smartphone-Fingerprint/dp/B0G8M9MHTH/ref=sr_1_75_sspa?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung%2Bphone&qid=1781450894&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&th=1
Samsung Galaxy S22 5G US Version 128GB Pink Gold - Unlocked (Renewed),,Samsung,Android,8 GB,Snapdragon,2.5 GHz,(2583),https://www.amazon.com/SAMSUNG-Galaxy-S22-Version-128GB/dp/B09V9Z1WLN/ref=sr_1_74?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung%2Bphone&qid=1781450894&th=1
[Activation Promotion] Tracfone Samsung A15 5G Locked Prepaid Smartphone 64GB Black - Includes $20 Unlimited Talk Text & 4GB Data 30-Day Plan,,Tracfone,Android 14,4 GB,Exynos 4412,,(362),https://www.amazon.com/TracFone-Activation-Promotion-Smartphone-64GB/dp/B0F7M42H2K/ref=sr_1_73?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
Samsung Galaxy S24+ Plus 5G US Version 512GB Onyx Black - Unlocked (Renewed),,Samsung,Android,12 GB,Snapdragon,3.36 GHz,(68),https://www.amazon.com/SAMSUNG-Galaxy-S24-Version-512GB/dp/B0D2RXT37G/ref=sr_1_72?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
Samsung Galaxy S21 5G US Version 128GB Phantom Gray - Unlocked (Renewed),,Samsung,Android,8 GB,Snapdragon,2.42 GHz,(8261),https://www.amazon.com/Samsung-Galaxy-S21-5G-Version/dp/B08VLMQ3KS/ref=sr_1_71?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
Samsung Galaxy A14 5G 64GB + 4GB RAM Black - Unlocked (GSM Only) (Renewed),,Samsung,Android,4 GB,,2.2 GHz,(949),https://www.amazon.com/Samsung-Factory-Unlocked-Android-Smartphone/dp/B0C8FR2XHJ/ref=sr_1_70?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
Tracfone Samsung Galaxy A26 5G 128GB Storage | 6.7” FHD+ 120Hz Super AMOLED Display | 50MP OIS Camera | 5000mAh Battery | Tracfone Locked | Prepaid Smartphone - Black,,Tracfone,Android 15,6 GB,Exynos 1380 S5E8835,2 GHz,(51),https://www.amazon.com/Tracfone-Samsung-Storage-Display-Smartphone/dp/B0G1B3BHNH/ref=sr_1_69?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
Samsung Galaxy S22 5G 128GB Phantom Black - Unlocked (Renewed),,Samsung,Android,8 GB,Snapdragon,3 GHz,(2589),https://www.amazon.com/Samsung-Smartphone-Unlocked-Brightest-Processor/dp/B09V5LDZQ4/ref=sr_1_68?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
SAMSUNG Galaxy A16 5G Dual SIM (128GB 2025) 6.7 90Hz AMOLED Water Resistant 8Core 50MP Camera (Factory Unlocked International Model for GSM Global) A166M/DS Blue Black,,Samsung,"Android 14, One UI",4 GB,,,(652),https://www.amazon.com/SAMSUNG-Resistant-Factory-Unlocked-International/dp/B0DT1KMCXP/ref=sr_1_67?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894
BAOWU 16 Ultra Unlocked Phone 6.99inch Cell Phone with Android 14 16GB+1TB 7000mAh Long Battery Life HD Screen Smartphone with Dual SIM Fingerprint Lock Face ID Photos 5G Phone (Gray),,BAOWU,Android 14,16 GB,Snapdragon 8 Gen3,,(7),https://www.amazon.com/BAOWU-Unlocked-6-99inch-Smartphone-Fingerprint/dp/B0F5P51WPT/ref=sr_1_66_sspa?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung%2Bphone&qid=1781450894&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&th=1
Fadnou S25 Ultra Unlocked Cell Phone Built in Pen Smartphone Battery 7000mAh 6.99 HD Screen Unlocked Phones 16+512GB 5G The Phone Android 14 Face ID/Fingerprint Lock/GPS (Gray),,Fadnou,Android 14,16 GB,Snapdragon 8 Gen3,,(12),https://www.amazon.com/Fadnou-I25-Ultra-Unlocked-Smartphone/dp/B0DSQ96K84/ref=sr_1_65_sspa?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung%2Bphone&qid=1781450894&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&th=1
Samsung Galaxy Z Flip 5 5G US Version 256GB Graphite - Unlocked (Renewed),,Samsung,Android,8 GB,Snapdragon,2.8 GHz,(291),https://www.amazon.com/SAMSUNG-Galaxy-Unlocked-Smartphone-Graphite/dp/B0CN556RQ4/ref=sr_1_64?dib=eyJ2IjoiMSJ9.07lmXsOfDyfuWLSDJ5r8JKDx57JLox5eP8XK6ewpgyaPeIG8OIj5ssizBdfD0-cpA9_AwBq7rdCKXYv2LwQ7T1pE27TUXshDJ60M1qv-quzbkbnKXGTMuhhbQimBMGhBgnABgRV7q0BfPWFIBHGzsCjQZgVoEbmV1tvbxifGDKA7GepSkxcWin49N1cplUQweJw_MLjk4EVxnTb5F9u_z7CwkHMWxJ9eDcbGT7AeVPQ.mJlusBBkLdoN9HadLVv8_JfJKjL1ATLcKoDxHjfWuDA&dib_tag=se&keywords=samsung+phone&qid=1781450890
